primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
trobou1,['combul2'],['call'],-1.9591,30.1071,Laniarius major,Tropical Boubou,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/155159,trobou1/XC155159.ogg
bltbar1,[],['call'],4.864,39.312,Tricholaema melanocephala,Black-throated Barbet,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/216065,bltbar1/XC216065.ogg
whbtit5,[],['song'],-2.3045,34.7422,Melaniparus albiventris,White-bellied Tit,Kalani Williams,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/377029,whbtit5/XC377029.ogg
grbcam1,[],['call'],-33.594,26.8969,Camaroptera brachyura,Green-backed Camaroptera,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/291506,grbcam1/XC291506.ogg
piekin1,[],['call'],-8.1871,36.6653,Ceryle rudis,Pied Kingfisher,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/515829,piekin1/XC515829.ogg
gryapa1,[],"['call', 'female', 'juvenile', 'male', 'song']",-1.24,36.787,Apalis cinerea,Gray Apalis,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/205446,gryapa1/XC205446.ogg
gargan,[],"['call', 'flight call']",43.417,-0.4582,Spatula querquedula,Garganey,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/234612,gargan/XC234612.ogg
afbfly1,[],"['alarm call', 'call']",9.264,-1.8358,Elminia longicauda,African Blue Flycatcher,James Lidster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/360444,afbfly1/XC360444.ogg
klacuc1,['egygoo'],['song'],-21.2853,31.9139,Chrysococcyx klaas,Klaas's Cuckoo,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/513802,klacuc1/XC513802.ogg
spwlap1,[],"['adult', 'alarm call', 'call', 'sex uncertain']",9.2933,12.4551,Vanellus spinosus,Spur-winged Lapwing,Sun Madakan ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/607072,spwlap1/XC607072.ogg
wbswea1,[],['call'],-31.8328,25.1273,Plocepasser mahali,White-browed Sparrow-Weaver,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/364646,wbswea1/XC364646.ogg
afmdov1,['tafpri1'],['song'],8.765,38.97,Streptopelia decipiens,Mourning Collared-Dove,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/195016,afmdov1/XC195016.ogg
spmthr1,[],"['adult', 'call', 'sex uncertain']",3.9746,38.3976,Cichladusa guttata,Spotted Morning-Thrush,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/531230,spmthr1/XC531230.ogg
gyhkin1,[],['call'],-4.0551,36.0766,Halcyon leucocephala,Gray-headed Kingfisher,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/428777,gyhkin1/XC428777.ogg
chewea1,[],"['call', 'song']",9.5753,44.0319,Ploceus rubiginosus,Chestnut Weaver,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/171590,chewea1/XC171590.ogg
tacsun1,[],['call'],6.686,39.7279,Nectarinia tacazze,Tacazze Sunbird,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267915,tacsun1/XC267915.ogg
strsee1,[],['call'],-1.112,29.792,Crithagra striolata,Streaky Seedeater,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/234824,strsee1/XC234824.ogg
abethr1,[],['song'],-2.9524,38.2921,Turdus tephronotus,African Bare-eyed Thrush,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/363503,abethr1/XC363503.ogg
litwea1,[],"['male', 'song']",-0.1379,30.0483,Ploceus luteolus,Little Weaver,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/253100,litwea1/XC253100.ogg
rufcha2,[],[''],9.541,39.992,Argya rubiginosa,Rufous Chatterer,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/209979,rufcha2/XC209979.ogg
cibwar1,[],[''],-1.3646,29.6093,Bradypterus cinnamomeus,Cinnamon Bracken-Warbler,András Schmidt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/704651,cibwar1/XC704651.ogg
whbcou1,[],['song'],-6.256,39.3761,Centropus superciliosus,White-browed Coucal,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/633819,whbcou1/XC633819.ogg
brctch1,[],['call'],-26.6716,26.7703,Tchagra australis,Brown-crowned Tchagra,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/418719,brctch1/XC418719.ogg
somtit4,[],"['adult', 'song']",-2.814,37.5034,Melaniparus thruppi,Somali Tit,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/600787,somtit4/XC600787.ogg
abhori1,[],['call'],-2.9965,37.6244,Oriolus larvatus,African Black-headed Oriole,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/393447,abhori1/XC393447.ogg
norcro1,"['combul2', 'piecro1', 'reccor']","['call', 'song']",14.6504,-17.1817,Sylvietta brachyura,Northern Crombec,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/512510,norcro1/XC512510.ogg
varsun2,[],"['adult', 'call', 'female', 'male']",-2.9433,37.5081,Cinnyris venustus,Variable Sunbird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/647618,varsun2/XC647618.ogg
wheslf1,[],"['song', 'sub-song?']",-0.636,34.117,Melaenornis fischeri,White-eyed Slaty-Flycatcher,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/260161,wheslf1/XC260161.ogg
strher,[],['call'],34.7176,135.478,Butorides striata,Striated Heron,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/255378,strher/XC255378.ogg
tamdov1,[],['song'],-6.93,36.58,Turtur tympanistria,Tambourine Dove,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/515600,tamdov1/XC515600.ogg
sccsun2,[],['song'],-6.256,39.3761,Chalcomitra senegalensis,Scarlet-chested Sunbird,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/633698,sccsun2/XC633698.ogg
blacra1,['reedov1'],"['adult', 'call']",-26.8208,26.6122,Zapornia flavirostra,Black Crake,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/577286,blacra1/XC577286.ogg
stusta1,[],"['call', 'flight call']",-0.379,35.374,Poeoptera stuhlmanni,Stuhlmann's Starling,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/130633,stusta1/XC130633.ogg
whbcan1,[],"['adult', 'sex uncertain', 'song']",-2.9858,37.5975,Crithagra dorsostriata,White-bellied Canary,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/603764,whbcan1/XC603764.ogg
yebapa1,[],['call'],9.2894,-1.7746,Apalis flavida,Yellow-breasted Apalis,Phil Gregory,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/612379,yebapa1/XC612379.ogg
darbar1,[],['song'],0.6176,35.9816,Trachyphonus darnaudii,D'Arnaud's Barbet,Craig Robertson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/337023,darbar1/XC337023.ogg
rufcha2,[],[''],0.5564,35.5342,Argya rubiginosa,Rufous Chatterer,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/396571,rufcha2/XC396571.ogg
brwwar1,[],['song'],-0.636,34.117,Phylloscopus umbrovirens,Brown Woodland-Warbler,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/313530,brwwar1/XC313530.ogg
eswdov1,[],['call'],-33.0625,26.5392,Turtur chalcospilos,Emerald-spotted Wood-Dove,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/267213,eswdov1/XC267213.ogg
chespa1,[],['call'],-3.5573,36.6943,Passer eminibey,Chestnut Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/379112,chespa1/XC379112.ogg
palfly2,[],['call'],-12.45,31.289,Agricola pallidus,Pale Flycatcher,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/660760,palfly2/XC660760.ogg
subbus1,[],"['adult', 'song']",-3.2642,36.8568,Telophorus sulfureopectus,Sulphur-breasted Bushshrike,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/524918,subbus1/XC524918.ogg
wfbeat1,['hadibi1'],"['Cattle', 'adult', 'flight call']",-27.1115,26.5586,Merops bullockoides,White-fronted Bee-eater,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/630334,wfbeat1/XC630334.ogg
afrgos1,[],['call'],-7.8334,36.3834,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,https://www.xeno-canto.org/115986,afrgos1/XC115986.ogg
whrshr1,[],['call'],-3.0966,37.6611,Eurocephalus ruppelli,White-rumped Shrike,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/581946,whrshr1/XC581946.ogg
bswdov1,[],['song'],13.2986,-16.5653,Turtur afer,Blue-spotted Wood-Dove,Joost van Bruggen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/440702,bswdov1/XC440702.ogg
kerspa2,[],['call'],-1.5138,37.0511,Passer rufocinctus,Kenya Rufous Sparrow,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/524173,kerspa2/XC524173.ogg
subbus1,[],['call'],-3.4615,37.3592,Telophorus sulfureopectus,Sulphur-breasted Bushshrike,Ana,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/267090,subbus1/XC267090.ogg
brobab1,[],['call'],12.391,-1.493,Turdoides plebejus,Brown Babbler,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/125593,brobab1/XC125593.ogg
reccuc1,[],"['adult', 'call', 'male', 'song']",2.3712,15.8593,Cuculus solitarius,Red-chested Cuckoo,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/530186,reccuc1/XC530186.ogg
soufis1,[],['call'],-26.8482,26.2318,Lanius collaris,Southern Fiscal,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/433035,soufis1/XC433035.ogg
affeag1,[],['flight call'],12.5103,2.5457,Haliaeetus vocifer,African Fish-Eagle,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/447211,affeag1/XC447211.ogg
mouwag1,[],"['duet', 'song']",-33.501,26.818,Motacilla clara,Mountain Wagtail,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/359288,mouwag1/XC359288.ogg
sccsun2,[],"['adult', 'alarm call', 'call', 'female', 'male']",-2.9858,37.5975,Chalcomitra senegalensis,Scarlet-chested Sunbird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/620843,sccsun2/XC620843.ogg
rerswa1,[],['flight call'],41.3196,0.7883,Cecropis daurica,Red-rumped Swallow,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/334161,rerswa1/XC334161.ogg
yebbar1,[],['song'],0.4875,30.3462,Trachyphonus purpuratus,Yellow-billed Barbet,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/267375,yebbar1/XC267375.ogg
supsta1,[],['song'],-2.7226,37.3809,Lamprotornis superbus,Superb Starling,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/382929,supsta1/XC382929.ogg
moccha1,[],['alarm call'],-28.2034,29.1969,Thamnolaea cinnamomeiventris,Mocking Cliff-Chat,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/382190,moccha1/XC382190.ogg
whbwea1,[],['call'],-2.7226,37.3809,Dinemellia dinemelli,White-headed Buffalo-Weaver,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/374064,whbwea1/XC374064.ogg
yertin1,[],['song'],-6.256,39.3761,Pogoniulus bilineatus,Yellow-rumped Tinkerbird,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/634148,yertin1/XC634148.ogg
golher1,[],[''],-21.2489,32.3486,Ardea goliath,Goliath Heron,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/722271,golher1/XC722271.ogg
chtapa3,[],['song'],-1.062,29.7865,Apalis porphyrolaema,Chestnut-throated Apalis,Brian Cox,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/113423,chtapa3/XC113423.ogg
palfly2,[],['song'],1.0343,34.8452,Agricola pallidus,Pale Flycatcher,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/396389,palfly2/XC396389.ogg
rindov,[],"['adult', 'call', 'sex uncertain']",-19.0348,16.471,Streptopelia capicola,Ring-necked Dove,Craig Robertson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/586178,rindov/XC586178.ogg
equaka1,[],['song or alarm call?'],-1.0516,29.7783,Sheppardia aequatorialis,Equatorial Akalat,Magnus Wadstein,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/541555,equaka1/XC541555.ogg
lawgol,[],['call'],31.988,-110.9636,Spinus lawrencei,Lawrence's Goldfinch,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/453897,lawgol/XC453897.ogg
gargan,[],[''],45.2679,68.9222,Spatula querquedula,Garganey,Martin Grienenberger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/733441,gargan/XC733441.ogg
afdfly1,"['amesun2', 'combul2']",['call'],-33.6533,26.4083,Muscicapa adusta,African Dusky Flycatcher,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/320822,afdfly1/XC320822.ogg
litswi1,[],['call'],-6.7832,39.2033,Apus affinis,Little Swift,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/443711,litswi1/XC443711.ogg
scrcha1,[],['song'],0.2361,34.8651,Cossypha niveicapilla,Snowy-crowned Robin-Chat,theo kiewiet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/355740,scrcha1/XC355740.ogg
blnmou1,[],"['uncertain', 'whistle']",-3.1481,36.6951,Urocolius macrourus,Blue-naped Mousebird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/609467,blnmou1/XC609467.ogg
blnmou1,['grbcam1'],['call'],-2.9776,35.0099,Urocolius macrourus,Blue-naped Mousebird,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/426202,blnmou1/XC426202.ogg
brtcha1,[],"['call', 'male', 'song']",4.864,39.312,Oenanthe scotocerca,Brown-tailed Chat,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/128120,brtcha1/XC128120.ogg
norcro1,[],[''],11.8097,13.2101,Sylvietta brachyura,Northern Crombec,Sun Madakan ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/706021,norcro1/XC706021.ogg
pitwhy,[],['song'],-0.6306,34.2962,Vidua macroura,Pin-tailed Whydah,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/444815,pitwhy/XC444815.ogg
litswi1,[],['call'],-6.7832,39.2033,Apus affinis,Little Swift,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/440301,litswi1/XC440301.ogg
btweye2,[],['song'],-1.2522,34.8997,Platysteira cyanea,Brown-throated Wattle-eye,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/364264,btweye2/XC364264.ogg
lawgol,[],['song'],32.554,-117.0852,Spinus lawrencei,Lawrence's Goldfinch,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/161310,lawgol/XC161310.ogg
blacra1,[],['call'],-0.1379,30.0483,Zapornia flavirostra,Black Crake,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/252340,blacra1/XC252340.ogg
pygbat1,[],[''],-3.0583,36.7136,Batis perkeo,Pygmy Batis,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/755906,pygbat1/XC755906.ogg
spfbar1,[],['call'],-1.2639,36.7684,Tricholaema lacrymosa,Spot-flanked Barbet,Anne Ndung'u,Creative Commons Attribution-ShareAlike 4.0,4.0,https://www.xeno-canto.org/366686,spfbar1/XC366686.ogg
refwar2,[],['song'],9.3103,44.4119,Prinia rufifrons,Red-fronted Prinia,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/172812,refwar2/XC172812.ogg
carwoo1,[],['call'],-12.8268,35.1897,Chloropicus fuscescens,Cardinal Woodpecker,Gabriel A. Jamie,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/345955,carwoo1/XC345955.ogg
reboxp1,[],['flight call'],-25.3071,27.449,Buphagus erythrorynchus,Red-billed Oxpecker,Faansie Peacock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/307251,reboxp1/XC307251.ogg
reftin1,[],"['adult', 'call', 'sex uncertain']",5.7042,39.5344,Pogoniulus pusillus,Red-fronted Tinkerbird,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/531949,reftin1/XC531949.ogg
rindov,"['carcha1', 'hadibi1']","['adult', 'song']",-26.7706,27.0697,Streptopelia capicola,Ring-necked Dove,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/594126,rindov/XC594126.ogg
afpfly1,[],['song'],-26.5713,26.7293,Terpsiphone viridis,African Paradise-Flycatcher,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/444174,afpfly1/XC444174.ogg
tacsun1,[],[''],-0.5253,36.5891,Nectarinia tacazze,Tacazze Sunbird,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/749253,tacsun1/XC749253.ogg
lessts1,['grbcam1'],['call'],6.388,-10.565,Cecropis abyssinica,Lesser Striped Swallow,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/413954,lessts1/XC413954.ogg
wlwwar,[],[''],49.8755,19.2076,Phylloscopus trochilus,Willow Warbler,Karol Łanocha,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/718174,wlwwar/XC718174.ogg
lesmaw1,[],['song'],7.649,38.704,Ploceus intermedius,Lesser Masked-Weaver,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/473963,lesmaw1/XC473963.ogg
gnhsun1,['yesbar1'],"['call', 'song']",0.2256,34.8955,Cyanomitra verticalis,Green-headed Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/444803,gnhsun1/XC444803.ogg
broman1,[],"['call', 'subsong']",9.2791,12.4724,Spermestes cucullata,Bronze Mannikin,Sun Madakan ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/659643,broman1/XC659643.ogg
bawhor2,[],[''],-0.1501,30.0887,Bycanistes subcylindricus,Black-and-white-casqued Hornbill,András Schmidt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/700894,bawhor2/XC700894.ogg
litegr,[],['flight call'],50.8692,1.5842,Egretta garzetta,Little Egret,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/681286,litegr/XC681286.ogg
litegr,[],['flight call'],41.4105,12.9016,Egretta garzetta,Little Egret,Luca Forneris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/683896,litegr/XC683896.ogg
